staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
0313Q1LGTS000017VS5489BTVU7GTVLE-G,Westfalen,Westfalen,7,Landesliga,IGA 2027 Landesliga Staffel 4 · Westfalen,17,40,163,110,SpVg Emsdetten 05,12,fussball.de
03160T9UQ000000GVS5489BUVSBBVPEU-G,Württemberg,Württemberg,7,Landesliga,Landesliga 1 · Württemberg,17,40,142,110,SSV Schwäbisch Hall,11,fussball.de
03160T9V3O00000EVS5489BUVSBBVPEU-G,Württemberg,Württemberg,7,Landesliga,Landesliga 2 · Württemberg,17,40,155,112,FC Esslingen,13,fussball.de
03160T9VE0000001VS5489BUVSBBVPEU-G,Württemberg,Württemberg,7,Landesliga,Landesliga 3 · Württemberg,16,32,125,89,VfL Nagold,12,fussball.de
03152JT9NG00000GVS5489BUVSBBVPEU-G,Württemberg,Württemberg,7,Landesliga,Landesliga 4 · Württemberg,16,32,112,94,SSV Ehingen-Süd,12,fussball.de
031CPIQCT000000GVS5489BTVUS470OH-G,Baden,Kreis Bruchsal,8,Kreisliga,bfv-Kreisliga Bruchsal,14,14,57,40,SV Kickers Büchig,6,fussball.de
0312UDBTM000000JVS5489BUVSBBVPEU-G,Baden,Kreis Buchen,8,Kreisliga,bfv-Kreisliga Buchen,17,48,203,138,TSV Oberwittstadt,18,fussball.de
031CI6CF5S00000BVS5489BTVUS470OH-G,Baden,Kreis Heidelberg,8,Kreisliga,bfv-Kreisliga Heidelberg,15,28,115,78,1.FC Mühlhausen 2,9,fussball.de
030S9PFS3G00000BVS5489BUVSEBP30S-G,Baden,Kreis Karlsruhe,8,Kreisliga,bfv-Kreisliga Karlsruhe,15,27,113,76,TV Spöck,10,fussball.de
031EKNM2HG00000LVS5489BUVUR5FS5A-G,Baden,Kreis Mannheim,8,Kreisliga,Kreisliga Mannheim,16,16,61,47,SpVgg 03 Ilvesheim,6,fussball.de
0318DFTSLC000004VS5489BTVU7GTVLE-G,Baden,Kreis Mosbach,8,Kreisliga,bfv-Kreisliga Mosbach,15,27,127,76,FV Elztal,10,fussball.de
0316CL21RK000004VS5489BTVU7GTVLE-G,Baden,Kreis Pforzheim,8,Kreisliga,bfv-Kreisliga Pforzheim,16,13,45,36,SV Königsbach,6,fussball.de
031426MIL000000FVS5489BUVSBBVPEU-G,Baden,Kreis Sinsheim,8,Kreisliga,bfv - Kreisliga Sinsheim,16,31,142,89,Türkspor Eppingen,12,fussball.de
031AG1MT3C000002VS5489BTVSK8S3O6-G,Baden,Kreis Tauberbischofsheim,8,Kreisliga,bfv-Kreisliga Tauberbischofsheim,14,21,81,60,SV Schönfeld,9,fussball.de
03143KTVF4000016VS5489BUVSBBVPEU-G,Bayern,Kreis Allgäu,8,Kreisliga,KL Allgäu Nord,16,46,198,129,TV Bad Grönenbach,18,fussball.de
03143KV4K400005IVS5489BUVSBBVPEU-G,Bayern,Kreis Allgäu,8,Kreisliga,KL Allgäu Süd,16,47,182,133,TSV Obergünzburg,16,fussball.de
03138D9JBK000006VS5489BUVSBBVPEU-G,Bayern,Kreis Amberg/Weiden,8,Kreisliga,Kreisliga AM/WEN Nord · Kreis Amberg/Weiden,14,49,211,139,SV TuS/DJK Grafenwöhr,21,fussball.de
03138D9J4C000003VS5489BUVSBBVPEU-G,Bayern,Kreis Amberg/Weiden,8,Kreisliga,Kreisliga AM/WEN Süd · Kreis Amberg/Weiden,14,47,168,133,TuS Rosenberg,15,fussball.de
0316LHPOJ0000002VS5489BTVU7GTVLE-G,Bayern,Kreis Aschaffenburg,8,Kreisliga,KL-AB · Kreis Aschaffenburg,16,61,234,171,Eintracht Leidersbach,22,fussball.de
0310VQLQFK000003VS5489BTVT51B5B5-G,Bayern,Kreis Augsburg,8,Kreisliga,KL Augsburg,16,47,198,133,SpVgg Lagerlechfeld,15,fussball.de
0310VQLRA8000038VS5489BTVT51B5B5-G,Bayern,Kreis Augsburg,8,Kreisliga,KL Ost · Kreis Augsburg,16,48,182,139,BC Aichach,18,fussball.de
0313POT35K000006VS5489BUVSBBVPEU-G,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,8,Kreisliga,KL 1 BA · Kreis Bamberg/Bayreuth/Kulmb.,16,71,303,203,ASV 1926 Sassanfahrt,25,fussball.de
0311F7AILG000006VS5489BUVVARDA0V-G,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,8,Kreisliga,KL 2 BT KU · Kreis Bamberg/Bayreuth/Kulmb.,16,70,266,196,SV Heinersreuth,20,fussball.de
0314N69PLK000006VS5489BTVU7GTVLE-G,Bayern,Kreis Cham/Schwandorf,8,Kreisliga,Kreisliga CHA/SAD  Ost · Kreis Cham/Schwandorf,14,56,217,160,DJK Arnschwang,24,fussball.de
0314N69OT8000006VS5489BTVU7GTVLE-G,Bayern,Kreis Cham/Schwandorf,8,Kreisliga,Kreisliga CHA/SAD  West · Kreis Cham/Schwandorf,14,56,211,155,SV Schwandorf-Ettmannsdorf II,19,fussball.de
03124AMMSG000004VS5489BTVT51B5B5-G,Bayern,Kreis Coburg/Kronach/Lichtenf.,8,Kreisliga,Kreisliga 1 · Kreis Coburg/Kronach/Lichtenf.,16,63,260,179,TSV 1860 Staffelstein,22,fussball.de
03124AQD74000004VS5489BTVT51B5B5-G,Bayern,Kreis Coburg/Kronach/Lichtenf.,8,Kreisliga,Kreisliga 2 · Kreis Coburg/Kronach/Lichtenf.,16,64,258,182,(SG 1) SV Wolfers/Neuengrün 1/SV Nurn 1,20,fussball.de
0314HDGKQO000005VS5489BTVU7GTVLE-G,Bayern,Kreis Donau,8,Kreisliga,KL Nord · Kreis Donau,15,42,146,118,SSV Dillingen,13,fussball.de
0314HDGKI0000005VS5489BTVU7GTVLE-G,Bayern,Kreis Donau,8,Kreisliga,KL West · Kreis Donau,14,33,127,92,SV Neuburg/Kammel,15,fussball.de
03154QDEKS00003CVS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,8,Kreisliga,401 Kreisliga 1 · Kreis Donau/Isar,15,41,179,114,SV Zuchering,15,fussball.de
03154QDGIG00002EVS5489BUVSBBVPEU-G,Bayern,Kreis Donau/Isar,8,Kreisliga,402 Kreisliga 2 · Kreis Donau/Isar,14,28,101,79,FC Lengdorf,9,fussball.de
0313OUEQBS000006VS5489BTVU7GTVLE-G,Bayern,Kreis Erlangen/Pegnitzgrund,8,Kreisliga,Kreisliga 1 · Kreis Erlangen/Pegnitzgrund,14,35,144,101,SpVgg Hessdorf,15,fussball.de
0313OUEQJO000006VS5489BTVU7GTVLE-G,Bayern,Kreis Erlangen/Pegnitzgrund,8,Kreisliga,Kreisliga 2 · Kreis Erlangen/Pegnitzgrund,14,35,143,99,TSV Neunkirchen,15,fussball.de
0314C1RIKK000006VS5489BUVSBBVPEU-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,8,Kreisliga,KL  1 HO/TIR/WUN · Kreis Hof/Tirschenr./Wunsiedel,14,56,193,160,(SG1) Bayern Hof II / Trogen II,21,fussball.de
0314C1RIUO000006VS5489BUVSBBVPEU-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,8,Kreisliga,KL 2 HO/TIR/WUN · Kreis Hof/Tirschenr./Wunsiedel,14,55,243,147,VfB Arzberg,20,fussball.de
030UHNFT4S000005VS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,8,Kreisliga,Kreisliga 1 Inn/Salzach,14,28,94,77,TSV 1860 Rosenheim 2,9,fussball.de
030UHNFTD4000001VS5489BTVT51B5B5-G,Bayern,Kreis Inn/Salzach,8,Kreisliga,Kreisliga 2 Inn/Salzach,14,28,102,81,TSV Reischach,12,fussball.de
0316NR0H1G000004VS5489BTVU7GTVLE-G,Bayern,Kreis München,8,Kreisliga,Kreisliga München,40,59,234,162,TSV 1877 Ebersberg,9,fussball.de
0312SMUAJG000006VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,8,Kreisliga,Kreisliga Ost · Kreis Neumarkt/Jura,14,33,133,89,SC Pollanten,13,fussball.de
0312SMUAQS000006VS5489BUVSBBVPEU-G,Bayern,Kreis Neumarkt/Jura,8,Kreisliga,Kreisliga West · Kreis Neumarkt/Jura,14,35,120,99,SSV Oberhochstatt,13,fussball.de
0314139HTG000006VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,8,Kreisliga,KL 2 Bayerwald · Kreis Niederbayern Ost,14,49,204,138,SV Schöfweg,16,fussball.de
0314139IA0000006VS5489BTVU7GTVLE-G,Bayern,Kreis Niederbayern Ost,8,Kreisliga,KL 3 Passauer Land · Kreis Niederbayern Ost,14,48,173,135,FC Sturm Hauzenberg 2,21,fussball.de
03145PFO4G000004VS5489BUVSBBVPEU-G,Bayern,Kreis Niederbayern West,8,Kreisliga,KL 1 Donau/Laaber · Kreis Niederbayern West,14,49,175,135,TV Geisenhausen,15,fussball.de
03145PM83C000004VS5489BUVSBBVPEU-G,Bayern,Kreis Niederbayern West,8,Kreisliga,KL 2 Isar/Rott · Kreis Niederbayern West,14,49,167,131,TuS 1860 Pfarrkirchen,14,fussball.de
0317T7GM6800000DVS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,8,Kreisliga,KL-Gr 1 N/F · Kreis Nürnberg/Frankenhöhe,14,39,153,113,SV Ornbau-Weidenbach,16,fussball.de
0317T7GNS800001CVS5489BUVSBBVPEU-G,Bayern,Kreis Nürnberg/Frankenhöhe,8,Kreisliga,KL-Gr 2 N/F · Kreis Nürnberg/Frankenhöhe,15,54,194,148,Türk. SV Gostenhof Nürnberg,16,fussball.de
030UDGMFUS00000EVS5489BUVVARDA0V-G,Bayern,Kreis Regensburg,8,Kreisliga,Kreisliga Rgbg Gruppe 1 · Kreis Regensburg,14,55,233,154,TSV Wörth/Do.,19,fussball.de
030UDGMHTK000056VS5489BUVVARDA0V-G,Bayern,Kreis Regensburg,8,Kreisliga,Kreisliga Rgbg Gruppe 2 · Kreis Regensburg,14,56,216,157,TSV Grossberg,22,fussball.de
03135BF8S0000007VS5489BTVU7GTVLE-G,Bayern,Kreis Rhön,8,Kreisliga,Kreisliga Rhön,15,48,170,135,DJK Schondra,18,fussball.de
03135AVG8S000008VS5489BTVU7GTVLE-G,Bayern,Kreis Schweinfurt,8,Kreisliga,KL-Gr1 SW · Kreis Schweinfurt,15,52,234,142,FC Röthlein/Schwebheim e.V.,16,fussball.de
03135AVGGC000009VS5489BTVU7GTVLE-G,Bayern,Kreis Schweinfurt,8,Kreisliga,KL-Gr2 SW · Kreis Schweinfurt,14,48,195,134,TSV Forst,15,fussball.de
0310BHF1CK00005EVS5489BTVT51B5B5-G,Bayern,Kreis Würzburg,8,Kreisliga,KL-Gr 1 WÜ · Kreis Würzburg,16,64,231,184,SpVgg Gülchsheim,20,fussball.de
0310BHF3D800002EVS5489BTVT51B5B5-G,Bayern,Kreis Würzburg,8,Kreisliga,KL-Gr 2 WÜ · Kreis Würzburg,14,47,190,131,FV 1926 Thüngersheim,15,fussball.de
030RC38J9S000037VS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,8,Kreisliga,Kreisliga Gruppe 1 · Kreis Zugspitze,15,31,115,88,FT Starnberg 09,15,fussball.de
030RC38L3S000038VS5489BTVVR5L0PB-G,Bayern,Kreis Zugspitze,8,Kreisliga,Kreisliga Gruppe 2 · Kreis Zugspitze,16,37,148,104,FC Aich,10,fussball.de
0317AGKT5S000004VS5489BUVSBBVPEU-G,Berlin,Bezirk Berlin,8,Bezirksliga,Herren Bezirksliga St.1 · Bezirk Berlin,16,16,85,44,FC Liria,6,fussball.de
0317AGKTBG000006VS5489BUVSBBVPEU-G,Berlin,Bezirk Berlin,8,Bezirksliga,Herren Bezirksliga St.2 · Bezirk Berlin,16,16,74,47,JFC Berlin,6,fussball.de
0317AGKTGO000006VS5489BUVSBBVPEU-G,Berlin,Bezirk Berlin,8,Bezirksliga,Herren Bezirksliga St.3 · Bezirk Berlin,16,16,79,46,Delay Sports Berlin II,6,fussball.de
0318RR14TS000008VS5489BTVSK8S3O6-G,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse Nord · Brandenburg,16,15,56,43,VfB Gramzow,6,fussball.de
0318RR15BC000007VS5489BTVSK8S3O6-G,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse Ost · Brandenburg,16,15,82,44,1. FC Frankfurt II,6,fussball.de
0318RR15HC000000VS5489BTVSK8S3O6-G,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse Süd · Brandenburg,16,14,74,42,Kolkwitzer SV 1896,6,fussball.de
0318RR153S000007VS5489BTVSK8S3O6-G,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse West · Brandenburg,16,14,51,39,VfL Nauen,6,fussball.de
031FM68FKC00000KVS5489BTVUS470OH-G,Bremen,Kreis Bremen-Stadt,8,1.Kreisliga (A),Kreisliga A · Kreis Bremen-Stadt,14,21,117,57,TUS Schwachhausen II,9,fussball.de
031FM6AOM000000EVS5489BTVUS470OH-G,Bremen,Kreis Bremerhaven,8,1.Kreisliga (A),Kreisliga A · Kreis Bremerhaven,12,17,110,48,SFL Bremerhaven,9,fussball.de
0318JTBDCK00000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 01 · Kreisebene Hamburg,15,30,177,82,FSV Geesthacht 1.Hr.,12,fussball.de
0318JTBDK800000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 02 · Kreisebene Hamburg,16,27,116,74,Condor 2.Hr.,10,fussball.de
0318JTBDR400000DVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 03 · Kreisebene Hamburg,16,32,155,93,SC FU 1.Hr.,12,fussball.de
0318JTBE1G00000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 04 · Kreisebene Hamburg,16,30,159,85,Hansa 11 3.Hr.,10,fussball.de
0318JTBE7O00000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 05 · Kreisebene Hamburg,16,28,138,80,St. Pauli 6.Hr.,10,fussball.de
0318JTBEDS00000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 06 · Kreisebene Hamburg,16,31,181,89,Hansa 11 1.Hr.,12,fussball.de
0318JTBEK000000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 07 · Kreisebene Hamburg,16,28,129,78,Sparrieshoop 1.Hr.,12,fussball.de
0318JTBF0K00000EVS5489BTVSK8S3O6-G,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 08 · Kreisebene Hamburg,16,30,167,89,Harburger TB 2.Hr.,12,fussball.de
031B3GD13S00000CVS5489BTVSK8S3O6-G,Hessen,Kreis Bergstraße,8,Kreisoberliga,KOL Bergstraße,15,40,203,113,SG Reichenbach,15,fussball.de
031B6LRDRG000006VS5489BTVSK8S3O6-G,Hessen,Kreis Biedenkopf,8,Kreisoberliga,KOL GI/MR Gr.Nord · Kreis Biedenkopf,17,56,241,153,TSV Caldern,16,fussball.de
0318JH52QK00000CVS5489BUVV628VP4-G,Hessen,Kreis Büdingen,8,Kreisoberliga,KOL Büdingen,16,48,205,137,Viktoria Nidda,15,fussball.de
0319701G2G000009VS5489BUVV628VP4-G,Hessen,Kreis Darmstadt,8,Kreisoberliga,KOL DA/GG · Kreis Darmstadt,17,47,210,128,Türk Gücü Darmstadt,16,fussball.de
031APK80FG00000BVS5489BTVSK8S3O6-G,Hessen,Kreis Dieburg,8,Kreisoberliga,KOL DI-ODW · Kreis Dieburg,15,42,165,116,TSV Seckmauern,16,fussball.de
0318TSBVFO000004VS5489BUVV628VP4-G,Hessen,Kreis Frankenberg,8,Kreisoberliga,KOL WA-FKB · Kreis Frankenberg,16,46,224,132,TSV Gemünden,14,fussball.de
031BO9VAG4000001VS5489BUVUR5FS5A-G,Hessen,Kreis Frankfurt,8,Kreisoberliga,KOL Frankfurt,17,48,246,136,SG Westend Ffm,16,fussball.de
031AFQLCRS00000AVS5489BTVSK8S3O6-G,Hessen,Kreis Friedberg,8,Kreisoberliga,KOL Friedberg,17,57,269,160,SV Steinfurth,18,fussball.de
031BPOCG2C000009VS5489BUVUR5FS5A-G,Hessen,Kreis Fulda,8,Kreisoberliga,KOL Fulda Mitte,16,63,267,175,SG Reulbach/Brand,18,fussball.de
031B5OOJKG00000AVS5489BTVSK8S3O6-G,Hessen,Kreis Gelnhausen,8,Kreisoberliga,KOL Gelnhausen,17,57,232,155,SV Bieber,16,fussball.de
031CPOVMAC00000EVS5489BUVUR5FS5A-G,Hessen,Kreis Gießen,8,Kreisoberliga,KOL GI/MR Süd · Kreis Gießen,16,55,257,154,Kurdischer FC GI,16,fussball.de
031B47D48O00000BVS5489BTVSK8S3O6-G,Hessen,Kreis Hanau,8,Kreisoberliga,KOL Hanau,17,55,235,154,SV Kilianstädten,21,fussball.de
031BEP2TNC00000CVS5489BTVUS470OH-G,Hessen,Kreis Hersfeld-Rotenburg,8,Kreisoberliga,KOL Fulda Nord · Kreis Hersfeld-Rotenburg,16,58,260,169,ESV Hönebach,18,fussball.de
031F9FKDDO00000EVS5489BTVUS470OH-G,Hessen,Kreis Hochtaunus,8,Kreisoberliga,KOL Hochtaunus,18,57,284,166,SG Oberhöchstadt,18,fussball.de
0318JTNF0O000008VS5489BUVV628VP4-G,Hessen,Kreis Hofgeismar-Wolfhagen,8,Kreisoberliga,KOL Hofgeism-Wolfh · Kreis Hofgeismar-Wolfhagen,14,42,193,121,TSV Deisel,18,fussball.de
0317AGA45C000004VS5489BUVSBBVPEU-G,Hessen,Kreis Kassel,8,Kreisoberliga,KOL Kassel,16,56,236,153,TSV Ihringshausen,18,fussball.de
03196CNCIG00000CVS5489BUVV628VP4-G,Hessen,Kreis Limburg-Weilburg,8,Kreisoberliga,KOL Limb-Weilb · Kreis Limburg-Weilburg,16,47,207,133,TSG Oberbrechen,18,fussball.de
03198D13MG00000DVS5489BTVSK8S3O6-G,Hessen,Kreis Maintaunus,8,Kreisoberliga,KOL Maintaunus,15,45,233,130,FC 1957 Marxheim,16,fussball.de
031DCP7TH800000CVS5489BTVUS470OH-G,Hessen,Kreis Offenbach,8,Kreisoberliga,KOL Offenbach,16,48,220,138,SVG Steinheim,18,fussball.de
031BDTDM90000000VS5489BTVUS470OH-G,Hessen,Kreis Rheingau-Taunus,8,Kreisoberliga,KOL Rheingau-Taunus,15,41,201,117,SV Walsdorf,15,fussball.de
0318GN9G0K000009VS5489BTVSK8S3O6-G,Hessen,Kreis Schlüchtern,8,Kreisoberliga,KOL Fulda Süd · Kreis Schlüchtern,16,63,228,176,FSG Vogelsberg,21,fussball.de
0318K2GEK400000BVS5489BUVV628VP4-G,Hessen,Kreis Schwalm-Eder,8,Kreisoberliga,KOL Schwalm-Eder,15,49,189,136,FV Felsberg/Lohre/N-V,19,fussball.de
0319HR1EDS000006VS5489BUVV628VP4-G,Hessen,Kreis Werra/Meißner,8,Kreisoberliga,KOL Werra-Meißner · Kreis Werra/Meißner,15,52,282,149,TSG Bad Sooden-Allendorf,19,fussball.de
0318U6OST4000007VS5489BUVV628VP4-G,Hessen,Kreis Wetzlar,8,Kreisoberliga,KOL GI/MR West · Kreis Wetzlar,16,45,192,129,SG Eschenburg,15,fussball.de
0318MATNNK00000CVS5489BTVSK8S3O6-G,Hessen,Kreis Wiesbaden,8,Kreisoberliga,KOL Wiesbaden,15,39,206,112,FV Delkenheim 1949,18,fussball.de
03162FKMJC00000IVS5489BTVU7GTVLE-G,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,8,Landesklasse,Landesklasse I Herren · Mecklenburg-Vorpommern,14,7,24,19,SV Wittenbeck,3,fussball.de
03162FKMRS00000JVS5489BTVU7GTVLE-G,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,8,Landesklasse,Landesklasse II Herren · Mecklenburg-Vorpommern,14,7,40,19,Penkuner SV Rot-Weiß,3,fussball.de
03162FKN2O000007VS5489BTVU7GTVLE-G,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,8,Landesklasse,Landesklasse III Herren · Mecklenburg-Vorpommern,14,8,38,24,FC-KSG Lalendorf,6,fussball.de
03162FKNA400000JVS5489BTVU7GTVLE-G,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,8,Landesklasse,Landesklasse IV Herren · Mecklenburg-Vorpommern,14,7,26,19,VfB Goldenstädt,3,fussball.de
031FNFC57K000001VS5489BTVVG7L386-G,Mittelrhein,Kreis Aachen,8,Kreisliga A,Kreisliga A · Kreis Aachen,15,15,71,45,SV Rott,6,fussball.de
0313OUBHAG00000CVS5489BTVU7GTVLE-G,Mittelrhein,Kreis Berg,8,Kreisliga A,Kreisliga A · Kreis Berg,16,16,83,47,TuS Homburg-Bröltal,6,fussball.de
031BONFSMC000004VS5489BTVUS470OH-G,Mittelrhein,Kreis Bonn,8,Kreisliga A,Kreisliga A · Kreis Bonn,16,16,59,46,Spfr. Ippendorf,6,fussball.de
031GUU1ID8000004VS5489BUVSJ4CRAP-G,Mittelrhein,Kreis Düren,8,Kreisliga A,Kreisliga A · Kreis Düren,16,20,90,57,SC Jülich 1910/97/Hoengen e.V.,7,fussball.de
031IIMRLTG000006VS5489BUVVKNMR0J-G,Mittelrhein,Kreis Euskirchen,8,Kreisliga A,Kreisliga A · Kreis Euskirchen,13,12,63,36,SG Flamersheim / Kirchheim,6,fussball.de
031D5QC0T8000002VS5489BUVUR5FS5A-G,Mittelrhein,Kreis Heinsberg,8,Kreisliga A,"Kreisliga A, Staffel 1 · Kreis Heinsberg",16,24,133,71,SC Selfkant,9,fussball.de
030TOCD0SK000003VS5489BUVSOV43J9-G,Mittelrhein,Kreis Köln,8,Kreisliga A,Kreisliga A · Kreis Köln,16,15,76,43,Borussia Kalk I,6,fussball.de
031KSBC44K000000VS5489BUVVKNMR0J-G,Mittelrhein,Kreis Rhein-Erft,8,Kreisliga A,Kreisliga A Staffel 1 · Kreis Rhein-Erft,16,16,79,44,TSV Weiß,6,fussball.de
031DDUF9M4000000VS5489BTVUS470OH-G,Mittelrhein,Kreis Sieg,8,Kreisliga A,Kreisliga A Staffel 1 · Kreis Sieg,16,15,71,43,Wahlscheider SV,6,fussball.de
031D3EOE1400000GVS5489BUVUR5FS5A-G,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,8,Kreisliga A,"Kreisliga A, Gruppe 1 · Kreis Duisburg-Mülheim-Dinslak",15,28,138,80,TuS Viktoria Buchholz,12,fussball.de
031D3EOEJ4000005VS5489BUVUR5FS5A-G,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,8,Kreisliga A,"Kreisliga A, Gruppe 2 · Kreis Duisburg-Mülheim-Dinslak",14,14,90,40,Viktoria Buchholz II,6,fussball.de
031CH5EUGO000004VS5489BTVUS470OH-G,Niederrhein,Kreis Düsseldorf,8,Kreisliga A,Kreisliga A Herren 2026/2027 · Kreis Düsseldorf,18,36,174,105,SC SW 06 Düsseldorf,12,fussball.de
031FK22CV4000004VS5489BTVUS470OH-G,Niederrhein,Kreis Essen,8,Kreisliga A,Kreisliga A Gruppe 1 · Kreis Essen,16,32,213,94,AL-ARZ Libanon Essen 08,12,fussball.de
031FK257H0000004VS5489BTVUS470OH-G,Niederrhein,Kreis Essen,8,Kreisliga A,Kreisliga A Gruppe 2 · Kreis Essen,16,32,157,90,DJK TuS Essen-Holsterhausen,10,fussball.de
031FTR1GCK000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Grevenbroich-Neuss,8,Kreisliga A,Kreisliga A · Kreis Grevenbroich-Neuss,16,32,158,90,SF Vorst,12,fussball.de
031HBIDKBG000007VS5489BTVVG7L386-G,Niederrhein,Kreis Kempen-Krefeld,8,Kreisliga A,Kreisliga A · Kreis Kempen-Krefeld,18,32,150,91,Osterather SV Meerbusch 2,12,fussball.de
031B925F1400000AVS5489BUVV628VP4-G,Niederrhein,Kreis Kleve-Geldern,8,Kreisliga A,Kreisliga A · Kreis Kleve-Geldern,16,31,137,88,Uedemer SV,10,fussball.de
031H97LK70000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Moers,8,Kreisliga A,Kreisliga A · Kreis Moers,16,17,67,47,FC Neukirchen-Vluyn II,6,fussball.de
0311FB9E9000000IVS5489BUVVARDA0V-G,Niederrhein,Kreis Mönchengladbach-Viersen,8,Kreisliga A,Kreisliga A · Kreis Mönchengladbach-Viersen,16,32,168,89,1. FC Viersen,12,fussball.de
031FVVH164000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Oberhausen-Bottrop,8,Kreisliga A,Kreisliga A Johanning · Kreis Oberhausen-Bottrop,18,34,188,100,SC 1912 Buschhausen,12,fussball.de
031DF3E7I4000007VS5489BUVUR5FS5A-G,Niederrhein,Kreis Rees-Bocholt,8,Kreisliga A,Kreisliga A · Kreis Rees-Bocholt,18,31,149,89,VfR Mehrhoog,12,fussball.de
031IKDBDVO000004VS5489BTVSRD0UH9-G,Niederrhein,Kreis Remscheid-Solingen,8,Kreisliga A,Kreisliga A Gruppe 1 · Kreis Remscheid-Solingen,16,22,123,62,1. FC Monheim 2,12,fussball.de
031IKF9KSO000004VS5489BTVSRD0UH9-G,Niederrhein,Kreis Remscheid-Solingen,8,Kreisliga A,Kreisliga A Gruppe 2 · Kreis Remscheid-Solingen,16,22,133,62,SSV Lützenkirchen,9,fussball.de
031HAS8NV000000GVS5489BTVVG7L386-G,Niederrhein,Kreis Wuppertal-Niederberg,8,Kreisliga A,Kreisliga A · Kreis Wuppertal-Niederberg,19,36,193,105,TSV Beyenburg,12,fussball.de
0319B2QODS000004VS5489BUVV628VP4-G,Niedersachsen,Kreis Bentheim,8,Kreisliga,Kreisliga Grafschaft Bentheim,15,49,218,141,SV Wietmarschen,22,fussball.de
031C3OEUEC000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Braunschweig,8,Kreisliga,Kreisliga Braunschweig,14,26,119,75,SV Kralenriede,12,fussball.de
03190DIOFS000004VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Celle,8,Kreisliga,Kreisliga Celle,15,35,175,98,SV Nienhagen,11,fussball.de
0316KBN1EC000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Cloppenburg,8,Kreisliga,Kreisliga Cloppenburg,15,40,165,115,SV BW Ramsloh,15,fussball.de
03153IT38S000009VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Cuxhaven,8,Kreisliga,Kreisliga Cuxhaven,16,40,166,112,TSV Geversdorf,15,fussball.de
031DN5TAJ8000007VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Diepholz,8,Kreisliga,Kreisliga DH · Kreis Diepholz,16,31,147,86,TSV Heiligenrode,10,fussball.de
03150AMG2S000006VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Emsland,8,Kreisliga,Kreisliga Mitte/Nord · Kreis Emsland,14,27,126,75,SV Esterwegen,12,fussball.de
03150AMFU4000006VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Emsland,8,Kreisliga,Kreisliga Süd/Mitte · Kreis Emsland,14,25,96,69,BW Lünne,12,fussball.de
03150AMFHK000006VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Emsland,8,Kreisliga,Opti Wohnwelt Emslandliga,15,32,130,91,SV Bawinkel,9,fussball.de
031AP1887O000004VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Gifhorn,8,Kreisliga,Kreisliga · Kreis Gifhorn,15,21,98,59,SV GW Calberlah,9,fussball.de
